,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
"April 17, 2012",,,,,,,
,,,,,,,
,,,,,,,
Alexander Kamardash,,,,,,,
Fringland (EU),,,,,,,
Phone: ,,,,,,,
Fax: ,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
"Dear Alexander,",,,,,,,
,,,,,,,
,,,,,,,
"***PLEASE NOTE: Level 3 Communications and Global Crossing have merged as of October 4, 2011",,,,,,,
"However, at this time all offers from the respective companies remain separate. Attached offer is from",,,,,,,
Level 3 only. Existing Global Crossing rates remain unaffected at this time.,,,,,,,
,,,,,,,
,,,,,,,
Please see rate A-Z below.,,,,,,,
,,,,,,,
,,,,,,,
We value and appreciate your business. Please call your Account Executive or the International Marketing Manager,,,,,,,
Chile,0,56,56,,$ 0.0183,01/06/2012,No Change
Chile-Easter Island,0,56322100,56,322100,$ 0.0940,03/01/2012,No Change
Chile-Easter Island,0,5632255,56,32255,$ 0.0940,03/01/2012,No Change
Chile-Mobile,0,568,56,8,$ 0.1132,06/11/2010,No Change
Chile-Mobile,0,569,56,9,$ 0.1132,06/11/2010,No Change
Chile-NGN,0,5611,56,11,$ 0.1545,03/01/2012,No Change
Chile-NGN,0,5615,56,15,$ 0.1545,03/01/2012,No Change
Chile-Rural,0,56219,56,219,$ 0.0940,04/01/2012,No Change
Chile-Rural,0,56321100,56,321100,$ 0.0940,03/01/2012,No Change
Chile-Rural,0,563219,56,3219,$ 0.0940,03/01/2012,No Change
Chile-Rural,0,5633196,56,33196,$ 0.0940,03/01/2012,No Change
Chile-Rural,0,5633197,56,33197,$ 0.0940,03/01/2012,No Change
Chile-Rural,0,563419,56,3419,$ 0.0940,06/23/2010,No Change
Chile-Rural,0,563519,56,3519,$ 0.0940,06/23/2010,No Change
Chile-Rural,0,564119,56,4119,$ 0.0940,06/23/2010,No Change
Chile-Rural,0,564219,56,4219,$ 0.0940,06/23/2010,No Change
Chile-Rural,0,564319,56,4319,$ 0.0940,06/23/2010,No Change
Chile-Rural,0,564519,56,4519,$ 0.0940,06/23/2010,No Change
Chile-Rural,0,565119,56,5119,$ 0.0940,06/23/2010,No Change
Chile-Rural,0,565219,56,5219,$ 0.0940,06/23/2010,No Change
Chile-Rural,0,565319,56,5319,$ 0.0940,06/23/2010,No Change
Chile-Rural,0,565519,56,5519,$ 0.0940,06/23/2010,No Change
Chile-Rural,0,5657196,56,57196,$ 0.0940,03/01/2012,No Change
Chile-Rural,0,5657197,56,57197,$ 0.0940,03/01/2012,No Change
Chile-Rural,0,5657198,56,57198,$ 0.0940,03/01/2012,No Change
Chile-Rural,0,5658196,56,58196,$ 0.0940,03/01/2012,No Change
Chile-Rural,0,5658197,56,58197,$ 0.0940,03/01/2012,No Change
Chile-Rural,0,5658198,56,58198,$ 0.0940,03/01/2012,No Change
Chile-Rural,0,566119,56,6119,$ 0.0940,06/23/2010,No Change
Chile-Rural,0,566319,56,6319,$ 0.0940,06/23/2010,No Change
Chile-Rural,0,566419,56,6419,$ 0.0940,06/23/2010,No Change
Chile-Rural,0,566519,56,6519,$ 0.0940,06/23/2010,No Change
Chile-Rural,0,5667,56,67,$ 0.0940,03/01/2012,No Change
Chile-Rural,0,567119,56,7119,$ 0.0940,06/23/2010,No Change
Chile-Rural,0,567219,56,7219,$ 0.0940,06/23/2010,No Change
Chile-Rural,0,567319,56,7319,$ 0.0940,06/23/2010,No Change
Chile-Rural,0,567519,56,7519,$ 0.0940,06/23/2010,No Change
Chile-Santiago,0,562,56,2,$ 0.0183,01/06/2012,No Change
China,0,86,86,,$ 0.0154,04/12/2012,No Change
China-Beijing,0,8610,86,10,$ 0.0154,04/12/2012,No Change
China-Fuzhou,0,86591,86,591,$ 0.0154,04/12/2012,No Change
China-Mobile,0,8613,86,13,$ 0.0154,04/12/2012,No Change
China-Mobile,0,8615,86,15,$ 0.0154,04/12/2012,No Change
China-Mobile,0,86188,86,188,$ 0.0154,04/12/2012,No Change
China-Mobile,0,86189,86,189,$ 0.0154,04/12/2012,No Change
China-Shanghai,0,8621,86,21,$ 0.0154,04/12/2012,No Change
Colombia,0,57,57,,$ 0.0359,06/11/2010,No Change
Colombia-Barranquilla,0,57532,57,532,$ 0.0359,06/11/2010,No Change
Colombia-Barranquilla,0,57533,57,533,$ 0.0359,06/11/2010,No Change
Colombia-Barranquilla,0,57534,57,534,$ 0.0359,06/11/2010,No Change
Colombia-Barranquilla,0,57535,57,535,$ 0.0359,06/11/2010,No Change
Colombia-Barranquilla,0,57536,57,536,$ 0.0359,06/11/2010,No Change
Colombia-Barranquilla,0,57537,57,537,$ 0.0359,06/11/2010,No Change
Colombia-Bogota,0,5712,57,12,$ 0.0359,06/11/2010,No Change
Colombia-Bogota,0,5713,57,13,$ 0.0359,06/11/2010,No Change
Colombia-Bogota,0,5714,57,14,$ 0.0359,06/11/2010,No Change
Colombia-Bogota,0,5715,57,15,$ 0.0359,06/11/2010,No Change
Colombia-Bogota,0,5716,57,16,$ 0.0359,06/11/2010,No Change
Colombia-Bogota,0,5717,57,17,$ 0.0359,06/11/2010,No Change
Colombia-Cali,0,5723,57,23,$ 0.0359,06/11/2010,No Change
Colombia-Cali,0,5724,57,24,$ 0.0359,06/11/2010,No Change
Colombia-Cali,0,5725,57,25,$ 0.0359,06/11/2010,No Change
Colombia-Cali,0,5726,57,26,$ 0.0359,06/11/2010,No Change
Colombia-Cali,0,57288,57,288,$ 0.0359,06/11/2010,No Change
Colombia-Cali,0,57289,57,289,$ 0.0359,06/11/2010,No Change
Colombia-Medellin,0,5742,57,42,$ 0.0359,06/11/2010,No Change
Colombia-Medellin,0,5743,57,43,$ 0.0359,06/11/2010,No Change
Colombia-Medellin,0,5744,57,44,$ 0.0359,06/11/2010,No Change
Colombia-Medellin,0,5745,57,45,$ 0.0359,06/11/2010,No Change
Colombia-Mobile,0,573,57,3,$ 0.0967,06/11/2010,No Change
Colombia-Mobile Comcel,0,57310,57,310,$ 0.0967,06/11/2010,No Change
Colombia-Mobile Comcel,0,57311,57,311,$ 0.0967,06/11/2010,No Change
Colombia-Mobile Comcel,0,57312,57,312,$ 0.0967,06/11/2010,No Change
Colombia-Mobile Comcel,0,57313,57,313,$ 0.0967,06/11/2010,No Change
Colombia-Mobile Comcel,0,57314,57,314,$ 0.0967,06/11/2010,No Change
Colombia-Mobile Comcel,0,57320,57,320,$ 0.0967,03/01/2012,No Change
Colombia-Mobile Comcel,0,57321,57,321,$ 0.0967,03/01/2012,No Change
Colombia-Mobile Movistar,0,57315,57,315,$ 0.0967,06/11/2010,No Change
Colombia-Mobile Movistar,0,57316,57,316,$ 0.0967,06/11/2010,No Change
Colombia-Mobile Movistar,0,57317,57,317,$ 0.0967,06/11/2010,No Change
Colombia-Mobile Movistar,0,57318,57,318,$ 0.0967,03/01/2012,No Change
Colombia-Mobile OLA,0,57300,57,300,$ 0.0967,06/11/2010,No Change
Colombia-Mobile OLA,0,57301,57,301,$ 0.0967,06/11/2010,No Change
Colombia-Mobile OLA,0,57302,57,302,$ 0.0967,04/01/2012,No Change
Colombia-Mobile OLA,0,57304,57,304,$ 0.0967,03/01/2012,No Change
Colombia-Pereira,0,57631,57,631,$ 0.0359,06/11/2010,No Change
Colombia-Pereira,0,57632,57,632,$ 0.0359,06/11/2010,No Change
Colombia-Pereira,0,57633,57,633,$ 0.0359,06/11/2010,No Change
Colombia-Rural,0,571157,57,1157,$ 0.0359,03/01/2012,No Change
Colombia-Rural,0,5718557,57,18557,$ 0.0359,03/01/2012,No Change
Colombia-Rural,0,5718660,57,18660,$ 0.0359,03/01/2012,No Change
Colombia-Rural,0,57220,57,220,$ 0.0359,03/01/2012,No Change
Colombia-Rural,0,572213,57,2213,$ 0.0359,03/01/2012,No Change
Colombia-Rural,0,572214,57,2214,$ 0.0359,03/01/2012,No Change
Colombia-Rural,0,572215,57,2215,$ 0.0359,03/01/2012,No Change
Colombia-Rural,0,572216,57,2216,$ 0.0359,03/01/2012,No Change
Colombia-Rural,0,572217,57,2217,$ 0.0359,03/01/2012,No Change
Colombia-Rural,0,572218,57,2218,$ 0.0359,03/01/2012,No Change
Colombia-Rural,0,572219,57,2219,$ 0.0359,03/01/2012,No Change
Colombia-Rural,0,57222,57,222,$ 0.0359,03/01/2012,No Change
Colombia-Rural,0,5722562,57,22562,$ 0.0359,03/01/2012,No Change
Colombia-Rural,0,5722563,57,22563,$ 0.0359,03/01/2012,No Change
Colombia-Rural,0,5722564,57,22564,$ 0.0359,03/01/2012,No Change
Colombia-Rural,0,5722565,57,22565,$ 0.0359,03/01/2012,No Change
Colombia-Rural,0,5722566,57,22566,$ 0.0359,03/01/2012,No Change
Colombia-Rural,0,5722642,57,22642,$ 0.0359,03/01/2012,No Change
Colombia-Rural,0,5722648,57,22648,$ 0.0359,03/01/2012,No Change
Colombia-Rural,0,5722672,57,22672,$ 0.0359,03/01/2012,No Change
Colombia-Rural,0,5722673,57,22673,$ 0.0359,03/01/2012,No Change
Colombia-Rural,0,5722674,57,22674,$ 0.0359,03/01/2012,No Change
Colombia-Rural,0,5722682,57,22682,$ 0.0359,03/01/2012,No Change
Colombia-Rural,0,5722685,57,22685,$ 0.0359,03/01/2012,No Change
Colombia-Rural,0,57234,57,234,$ 0.0359,03/01/2012,No Change
Colombia-Rural,0,572724,57,2724,$ 0.0359,03/01/2012,No Change
Colombia-Rural,0,572726,57,2726,$ 0.0359,03/01/2012,No Change
Colombia-Rural,0,572728,57,2728,$ 0.0359,03/01/2012,No Change
Colombia-Rural,0,572775,57,2775,$ 0.0359,03/01/2012,No Change
Colombia-Rural,0,572777,57,2777,$ 0.0359,03/01/2012,No Change
Colombia-Rural,0,572778,57,2778,$ 0.0359,03/01/2012,No Change
Colombia-Rural,0,572779,57,2779,$ 0.0359,03/01/2012,No Change
Colombia-Rural,0,57468,57,468,$ 0.0359,03/01/2012,No Change
Colombia-Rural,0,57475,57,475,$ 0.0359,03/01/2012,No Change
Colombia-Rural,0,57476,57,476,$ 0.0359,03/01/2012,No Change
Colombia-Rural,0,5747735,57,47735,$ 0.0359,03/01/2012,No Change
Colombia-Rural,0,5747751,57,47751,$ 0.0359,03/01/2012,No Change
Colombia-Rural,0,5748,57,48,$ 0.0359,03/01/2012,No Change
Colombia-Rural,0,5755798,57,55798,$ 0.0359,03/01/2012,No Change
Colombia-Rural,0,5756287,57,56287,$ 0.0359,03/01/2012,No Change
Colombia-Rural,0,5758797,57,58797,$ 0.0359,03/01/2012,No Change
Colombia-Rural,0,57636,57,636,$ 0.0359,03/01/2012,No Change
Colombia-Rural,0,5768503,57,68503,$ 0.0359,03/01/2012,No Change
Colombia-Rural,0,5768531,57,68531,$ 0.0359,03/01/2012,No Change
Colombia-Rural,0,5768532,57,68532,$ 0.0359,03/01/2012,No Change
Colombia-Rural,0,5768533,57,68533,$ 0.0359,03/01/2012,No Change
Colombia-Rural,0,5768534,57,68534,$ 0.0359,03/01/2012,No Change
Colombia-Rural,0,5768535,57,68535,$ 0.0359,03/01/2012,No Change
Colombia-Rural,0,5768536,57,68536,$ 0.0359,03/01/2012,No Change
Colombia-Rural,0,5768557,57,68557,$ 0.0359,03/01/2012,No Change
Colombia-Rural,0,5768571,57,68571,$ 0.0359,03/01/2012,No Change
Colombia-Rural,0,578251,57,8251,$ 0.0359,03/01/2012,No Change
Colombia-Rural,0,5785148,57,85148,$ 0.0359,03/01/2012,No Change
Colombia-Rural,0,5787723,57,87723,$ 0.0359,03/01/2012,No Change
Comoros,0,269,269,,$ 0.4017,06/11/2010,No Change
Comoros-Mayotte Island,0,2696,269,6,$ 0.3399,06/11/2010,No Change
Comoros-Mobile,0,2693,269,3,$ 0.3964,06/11/2010,No Change
Comoros-Mobile Mayotte,0,26965,269,65,$ 0.3914,06/11/2010,No Change
Comoros-Mobile Mayotte,0,26966,269,66,$ 0.3914,06/11/2010,No Change
Comoros-Mobile Mayotte,0,26967,269,67,$ 0.3914,06/11/2010,No Change
Comoros-Mobile Mayotte,0,26968,269,68,$ 0.3914,06/11/2010,No Change
Comoros-Mobile Mayotte,0,26969,269,69,$ 0.3914,06/11/2010,No Change
Congo,0,242,242,,$ 0.3605,06/11/2010,No Change
Cook Islands,0,682,682,,$ 0.6283,06/11/2010,No Change
Costa Rica,0,506,506,,$ 0.0401,06/11/2010,No Change
Costa Rica-Mobile,0,50650,506,50,$ 0.0442,03/01/2012,No Change
Costa Rica-Mobile,0,50657,506,57,$ 0.0442,03/01/2012,No Change
Costa Rica-Mobile,0,5067,506,7,$ 0.0442,01/01/2012,No Change
Costa Rica-Mobile,0,5068,506,8,$ 0.0442,06/11/2010,No Change
Croatia,0,385,385,,$ 0.0359,06/11/2010,No Change
Croatia-Mobile,0,38562,385,62,$ 0.1678,04/01/2012,No Change
Croatia-Mobile,0,3859,385,9,$ 0.1678,06/11/2010,No Change
Croatia-Mobile T-Mobile,0,38598,385,98,$ 0.1780,11/03/2010,No Change
Croatia-Mobile T-Mobile,0,38599,385,99,$ 0.1780,11/03/2010,No Change
Croatia-Mobile VIPnet,0,38591,385,91,$ 0.1780,11/03/2010,No Change
Croatia-Mobile VIPnet,0,38592,385,92,$ 0.1780,11/03/2010,No Change
Croatia-NGN,0,38560,385,60,$ 0.1678,04/01/2012,No Change
Croatia-NGN,0,38561,385,61,$ 0.1678,04/01/2012,No Change
Croatia-NGN,0,38576,385,76,$ 0.1678,04/01/2012,No Change
Croatia-NGN,0,38577,385,77,$ 0.1678,04/01/2012,No Change
Croatia-NGN,0,385800,385,800,$ 0.1678,04/01/2012,No Change
Cuba,0,53,53,,$ 0.8500,06/11/2010,No Change
Cuba-Guantanamo,0,5321,53,21,$ 0.8500,06/11/2010,No Change
Cuba-Guantanamo,0,539,53,9,$ 0.8500,03/01/2012,No Change
Cuba-Havana,0,537,53,7,$ 0.8500,06/11/2010,No Change
Cuba-Metro,0,534,53,4,$ 0.8500,06/11/2010,No Change
Cuba-Metro 2,0,5342,53,42,$ 0.8500,06/11/2010,No Change
Cuba-Metro 2,0,5345,53,45,$ 0.8500,06/11/2010,No Change
Cuba-Mobile,0,535,53,5,$ 0.8500,06/11/2010,No Change
Cuba-Mobile Havana,0,5372,53,72,$ 0.8500,06/11/2010,No Change
Cyprus,0,357,357,,$ 0.0385,06/11/2010,No Change
Cyprus-Mobile MTN,0,35796,357,96,$ 0.0617,03/01/2012,No Change
Cyprus-Mobile Primetel,0,35795,357,95,$ 0.0617,03/01/2012,No Change
Cyprus-Mobile Vodafone,0,35797,357,97,$ 0.0617,03/01/2012,No Change
Cyprus-Mobile Vodafone,0,35799,357,99,$ 0.0617,03/01/2012,No Change
Czech Republic,0,420,420,,$ 0.0190,01/06/2012,No Change
Czech Republic-Mobile,0,4206,420,6,$ 0.1642,06/11/2010,No Change
Czech Republic-Mobile,0,4207,420,7,$ 0.1642,06/11/2010,No Change
Czech Republic-Mobile,0,42093,420,93,$ 0.1642,04/01/2012,No Change
Czech Republic-Mobile,0,42096,420,96,$ 0.1642,04/01/2012,No Change
Czech Republic-Prague,0,4202,420,2,$ 0.0190,01/06/2012,No Change
Dem. Rep. of Congo,0,243,243,,$ 0.3300,09/16/2011,No Change
Dem. Rep. of Congo-Mobile,0,2438,243,8,$ 0.2668,06/11/2010,No Change
Dem. Rep. of Congo-Mobile,0,2439,243,9,$ 0.2668,06/11/2010,No Change
Dem. Rep. of Congo-Mobile Celtel,0,24397,243,97,$ 0.2668,06/11/2010,No Change
Dem. Rep. of Congo-Mobile Celtel,0,24398,243,98,$ 0.2668,06/11/2010,No Change
Dem. Rep. of Congo-Mobile Celtel,0,24399,243,99,$ 0.2668,06/11/2010,No Change
Dem. Rep. of Congo-Mobile Vodacom,0,24368,243,68,$ 0.2668,06/11/2010,No Change
Dem. Rep. of Congo-Mobile Vodacom,0,24381,243,81,$ 0.2668,06/11/2010,No Change
Dem. Rep. of Congo-NGN,0,243123,243,123,$ 0.2668,03/01/2012,No Change
Dem. Rep. of Congo-NGN,0,243127,243,127,$ 0.2668,03/01/2012,No Change
Dem. Rep. of Congo-NGN,0,24342,243,42,$ 0.2668,03/01/2012,No Change
Dem. Rep. of Congo-NGN,0,24343,243,43,$ 0.2668,03/01/2012,No Change
Dem. Rep. of Congo-NGN,0,243770,243,770,$ 0.2668,03/01/2012,No Change
Denmark,0,45,45,,$ 0.0206,06/11/2010,No Change
Denmark-Copenhagen,0,453,45,3,$ 0.0075,01/06/2012,No Change
Denmark-Mobile,0,452,45,2,$ 0.1843,06/11/2010,No Change
Denmark-Mobile,0,4531,45,31,$ 0.1843,06/11/2010,No Change
Denmark-Mobile,0,4541,45,41,$ 0.1843,06/11/2010,No Change
Denmark-Mobile,0,4542,45,42,$ 0.1843,06/11/2010,No Change
Denmark-Mobile,0,4550,45,50,$ 0.1843,06/11/2010,No Change
Denmark-Mobile,0,4553,45,53,$ 0.1843,06/11/2010,No Change
Denmark-Mobile,0,4560,45,60,$ 0.1843,06/11/2010,No Change
Denmark-Mobile,0,4571,45,71,$ 0.1843,06/11/2010,No Change
Denmark-Mobile,0,4581,45,81,$ 0.1843,06/11/2010,No Change
Denmark-Mobile,0,4591,45,91,$ 0.1843,12/01/2011,No Change
Denmark-Mobile TDC,0,4520,45,20,$ 0.1129,03/01/2012,No Change
Denmark-Mobile TDC,0,4521,45,21,$ 0.1129,03/01/2012,No Change
Denmark-Mobile TDC,0,4523,45,23,$ 0.1129,03/01/2012,No Change
Denmark-Mobile TDC,0,4524,45,24,$ 0.1129,03/01/2012,No Change
Denmark-Mobile TDC,0,4529,45,29,$ 0.1129,03/01/2012,No Change
Denmark-Mobile TDC,0,4530,45,30,$ 0.1129,03/01/2012,No Change
Denmark-Mobile TDC,0,4540,45,40,$ 0.1129,03/01/2012,No Change
Denmark-Mobile TDC,0,455060,45,5060,$ 0.1129,03/01/2012,No Change
Denmark-Mobile TDC,0,455061,45,5061,$ 0.1129,03/01/2012,No Change
Denmark-Mobile TDC,0,4551,45,51,$ 0.1129,03/01/2012,No Change
Denmark-Mobile TDC,0,456099,45,6099,$ 0.1129,03/01/2012,No Change
Denmark-Mobile TDC,0,4561,45,61,$ 0.1129,03/01/2012,No Change
Denmark-Mobile TDC,0,45713,45,713,$ 0.1129,03/01/2012,No Change
Denmark-Mobile TDC,0,45714,45,714,$ 0.1129,03/01/2012,No Change
Denmark-Mobile TDC,0,45715,45,715,$ 0.1129,03/01/2012,No Change
Denmark-Mobile TDC,0,45716,45,716,$ 0.1129,03/01/2012,No Change
Denmark-Mobile TDC,0,45718,45,718,$ 0.1129,03/01/2012,No Change
Denmark-Mobile Telia,0,452395,45,2395,$ 0.1129,06/11/2010,No Change
Denmark-Mobile Telia,0,4526,45,26,$ 0.1129,03/01/2012,No Change
Denmark-Mobile Telia,0,4527,45,27,$ 0.1129,03/01/2012,No Change
Denmark-Mobile Telia,0,4528,45,28,$ 0.1129,06/11/2010,No Change
Denmark-Mobile Telia,0,45420,45,420,$ 0.1129,03/01/2012,No Change
Denmark-Mobile Telia,0,45421,45,421,$ 0.1129,03/01/2012,No Change
Denmark-Mobile Telia,0,454276,45,4276,$ 0.1129,03/01/2012,No Change
Denmark-Mobile Telia,0,454277,45,4277,$ 0.1129,03/01/2012,No Change
Denmark-Mobile Telia,0,454278,45,4278,$ 0.1129,03/01/2012,No Change
Denmark-Mobile Telia,0,454279,45,4279,$ 0.1129,03/01/2012,No Change
Denmark-Mobile Telia,0,454296,45,4296,$ 0.1129,03/01/2012,No Change
Denmark-Mobile Telia,0,454297,45,4297,$ 0.1129,03/01/2012,No Change
Denmark-Mobile Telia,0,454298,45,4298,$ 0.1129,03/01/2012,No Change
Denmark-Mobile Telia,0,454299,45,4299,$ 0.1129,03/01/2012,No Change
Denmark-Mobile Telia,0,455188,45,5188,$ 0.1129,06/11/2010,No Change
Denmark-Mobile Telia,0,455189,45,5189,$ 0.1129,06/11/2010,No Change
Denmark-Mobile Telia,0,45521,45,521,$ 0.1129,03/01/2012,No Change
Denmark-Mobile Telia,0,45522,45,522,$ 0.1129,03/01/2012,No Change
Denmark-Mobile Telia,0,45523,45,523,$ 0.1129,03/01/2012,No Change
Denmark-Mobile Telia,0,45524,45,524,$ 0.1129,03/01/2012,No Change
Denmark-Mobile Telia,0,455319,45,5319,$ 0.1129,03/01/2012,No Change
Denmark-Mobile Telia,0,45532,45,532,$ 0.1129,03/01/2012,No Change
Denmark-Mobile Telia,0,45533,45,533,$ 0.1129,03/01/2012,No Change
Denmark-Mobile Telia,0,45534,45,534,$ 0.1129,03/01/2012,No Change
Denmark-Mobile Telia,0,45601,45,601,$ 0.1129,06/11/2010,No Change
Denmark-Mobile Telia,0,45602,45,602,$ 0.1129,06/11/2010,No Change
Denmark-Mobile Telia,0,45603,45,603,$ 0.1129,03/01/2012,No Change
Denmark-Mobile Telia,0,45604,45,604,$ 0.1129,03/01/2012,No Change
Denmark-Mobile Telia,0,456146,45,6146,$ 0.1129,06/11/2010,No Change
Denmark-NGN,0,451,45,1,$ 0.1990,03/01/2012,No Change
Denmark-NGN,0,45422,45,422,$ 0.1990,03/01/2012,No Change
Denmark-NGN,0,45423,45,423,$ 0.1990,03/01/2012,No Change
Denmark-NGN,0,45424,45,424,$ 0.1990,03/01/2012,No Change
Denmark-NGN,0,45425,45,425,$ 0.1990,03/01/2012,No Change
Denmark-NGN,0,4552,45,52,$ 0.1990,03/01/2012,No Change
Denmark-NGN,0,45531,45,531,$ 0.1990,03/01/2012,No Change
Denmark-NGN,0,45535,45,535,$ 0.1990,03/01/2012,No Change
Denmark-NGN,0,45536,45,536,$ 0.1990,03/01/2012,No Change
Denmark-NGN,0,45539,45,539,$ 0.1990,03/01/2012,No Change
Denmark-NGN,0,4570,45,70,$ 0.1990,03/01/2012,No Change
Denmark-NGN,0,4580,45,80,$ 0.1990,03/01/2012,No Change
Denmark-NGN,0,4590,45,90,$ 0.1990,03/01/2012,No Change
Denmark-NGN,0,45922,45,922,$ 0.1990,03/01/2012,No Change
Diego Garcia,0,246,246,,$ 1.4500,10/22/2010,No Change
Djibouti,0,253,253,,$ 0.3327,06/11/2010,No Change
Djibouti-Mobile,0,2536,253,6,$ 0.3327,03/01/2012,No Change
Djibouti-Mobile,0,2537,253,7,$ 0.3327,03/01/2012,No Change
Djibouti-Mobile,0,25380,253,80,$ 0.3327,06/11/2010,No Change
Djibouti-Mobile,0,25381,253,81,$ 0.3327,06/11/2010,No Change
Djibouti-Mobile,0,25382,253,82,$ 0.3327,06/11/2010,No Change
Djibouti-Mobile,0,25383,253,83,$ 0.3327,06/11/2010,No Change
Djibouti-Mobile,0,25384,253,84,$ 0.3327,06/11/2010,No Change
Djibouti-Mobile,0,25385,253,85,$ 0.3327,06/11/2010,No Change
Dominica,1,1767,1767,,$ 0.1690,03/09/2012,No Change
Dominica-Info,1,1767555,1767,555,$ 0.8333,05/28/2010,No Change
Dominica-Mobile,1,1767225,1767,225,$ 0.2059,06/11/2010,No Change
Dominica-Mobile,1,1767235,1767,235,$ 0.2059,06/11/2010,No Change
Dominica-Mobile,1,1767245,1767,245,$ 0.2059,06/11/2010,No Change
Dominica-Mobile,1,1767265,1767,265,$ 0.2059,06/11/2010,No Change
Dominica-Mobile,1,1767275,1767,275,$ 0.2059,06/11/2010,No Change
Dominica-Mobile,1,1767276,1767,276,$ 0.2059,06/11/2010,No Change
Dominica-Mobile,1,1767277,1767,277,$ 0.2059,06/11/2010,No Change
Dominica-Mobile,1,1767285,1767,285,$ 0.2059,03/01/2012,No Change
Dominica-Mobile,1,1767295,1767,295,$ 0.2059,03/01/2012,No Change
Dominica-Mobile,1,1767315,1767,315,$ 0.2059,06/11/2010,No Change
Dominica-Mobile,1,1767316,1767,316,$ 0.2059,06/11/2010,No Change
Dominica-Mobile,1,1767317,1767,317,$ 0.2059,06/11/2010,No Change
Dominica-Mobile,1,1767420,1767,420,$ 0.2059,04/01/2012,No Change
Dominica-Mobile,1,1767421,1767,421,$ 0.2059,04/01/2012,No Change
Dominica-Mobile Digicel,1,1767611,1767,611,$ 0.2059,03/01/2012,No Change
Dominica-Mobile Digicel,1,1767612,1767,612,$ 0.2059,03/01/2012,No Change
Dominica-Mobile Digicel,1,1767613,1767,613,$ 0.2059,03/01/2012,No Change
Dominica-Mobile Digicel,1,1767614,1767,614,$ 0.2059,03/01/2012,No Change
Dominica-Mobile Digicel,1,1767615,1767,615,$ 0.2059,03/01/2012,No Change
Dominica-Mobile Digicel,1,1767616,1767,616,$ 0.2059,03/01/2012,No Change
Dominica-Mobile Digicel,1,1767617,1767,617,$ 0.2059,04/01/2012,No Change
Dominican Republic-809,1,1809,1809,,$ 0.0282,06/11/2010,No Change
Dominican Republic-829,1,1829,1829,,$ 0.0282,03/01/2012,No Change
Dominican Republic-849,1,1849,1849,,$ 0.0282,03/01/2012,No Change
Dominican Republic-Info,1,1809555,1809,555,$ 0.0282,06/11/2010,No Change
Dominican Republic-Mobile 809,1,1809190,1809,190,$ 0.0810,06/11/2010,No Change
Dominican Republic-Mobile 809,1,1809201,1809,201,$ 0.0810,06/11/2010,No Change
Dominican Republic-Mobile 809,1,1809203,1809,203,$ 0.0810,06/11/2010,No Change
Dominican Republic-Mobile 809,1,1809204,1809,204,$ 0.0810,06/11/2010,No Change
Dominican Republic-Mobile 809,1,1809205,1809,205,$ 0.0810,06/11/2010,No Change
Dominican Republic-Mobile 809,1,1809206,1809,206,$ 0.0810,06/11/2010,No Change
Dominican Republic-Mobile 809,1,1809207,1809,207,$ 0.0810,06/11/2010,No Change
Dominican Republic-Mobile 809,1,1809208,1809,208,$ 0.0810,06/11/2010,No Change
Dominican Republic-Mobile 809,1,1809209,1809,209,$ 0.0810,06/11/2010,No Change
Dominican Republic-Mobile 809,1,1809210,1809,210,$ 0.0810,06/11/2010,No Change
Dominican Republic-Mobile 809,1,1809212,1809,212,$ 0.0810,06/11/2010,No Change
Dominican Republic-Mobile 809,1,1809214,1809,214,$ 0.0810,06/11/2010,No Change
Dominican Republic-Mobile 809,1,1809215,1809,215,$ 0.0810,06/11/2010,No Change
Dominican Republic-Mobile 809,1,1809216,1809,216,$ 0.0810,06/11/2010,No Change
Dominican Republic-Mobile 809,1,1809217,1809,217,$ 0.0810,06/11/2010,No Change
Dominican Republic-Mobile 809,1,1809218,1809,218,$ 0.0810,06/11/2010,No Change
Dominican Republic-Mobile 809,1,1809219,1809,219,$ 0.0810,06/11/2010,No Change
Dominican Republic-Mobile 809,1,1809222,1809,222,$ 0.0810,06/11/2010,No Change
Dominican Republic-Mobile 809,1,1809223,1809,223,$ 0.0810,06/11/2010,No Change
Dominican Republic-Mobile 809,1,1809224,1809,224,$ 0.0810,06/11/2010,No Change
Dominican Republic-Mobile 809,1,1809225,1809,225,$ 0.0810,06/11/2010,No Change
Dominican Republic-Mobile 809,1,1809228,1809,228,$ 0.0810,06/11/2010,No Change
Dominican Republic-Mobile 809,1,1809229,1809,229,$ 0.0810,06/11/2010,No Change
Dominican Republic-Mobile 809,1,1809230,1809,230,$ 0.0810,06/11/2010,No Change
Dominican Republic-Mobile 809,1,18092314,1809,2314,$ 0.0810,06/11/2010,No Change
Dominican Republic-Mobile 809,1,1809232,1809,232,$ 0.0810,06/11/2010,No Change
Dominican Republic-Mobile 809,1,1809235,1809,235,$ 0.0810,06/11/2010,No Change
Dominican Republic-Mobile 809,1,1809248,1809,248,$ 0.0810,06/11/2010,No Change
Dominican Republic-Mobile 809,1,1809249,1809,249,$ 0.0810,06/11/2010,No Change
Dominican Republic-Mobile 809,1,1809250,1809,250,$ 0.0810,06/11/2010,No Change
Dominican Republic-Mobile 809,1,1809251,1809,251,$ 0.0810,06/11/2010,No Change
